CIDR,IP_Version,ASN,ISP_Name,Country_Code,Country_Name,Start_IP,End_IP,IP_Count
31.135.128.0/20,4,20539,TCRS-AS Technical Centre Radio Systems Ltd.,UA,Украина,31.135.128.0,31.135.143.255,4096
31.135.144.0/21,4,20539,TCRS-AS Technical Centre Radio Systems Ltd.,UA,Украина,31.135.144.0,31.135.151.255,2048
31.135.152.0/22,4,20539,TCRS-AS Technical Centre Radio Systems Ltd.,UA,Украина,31.135.152.0,31.135.155.255,1024
31.135.156.0/22,4,20539,TCRS-AS Technical Centre Radio Systems Ltd.,UA,Украина,31.135.156.0,31.135.159.255,1024
31.135.179.0/24,4,200467,SHARENKOV Oleksii Sharienkov,UA,Украина,31.135.179.0,31.135.179.255,256
31.144.0.0/16,4,21497,"UMC-AS PrJSC ""VF UKRAINE""",UA,Украина,31.144.0.0,31.144.255.255,65536
31.148.7.0/24,4,212571,NITROCOM-AS Nitrocom Ltd.,UA,Украина,31.148.7.0,31.148.7.255,256
31.148.20.0/24,4,204889,TOBI-AS Online Business Technologies Ltd.,UA,Украина,31.148.20.0,31.148.20.255,256
31.148.23.0/24,4,49038,EUROLINE-TELECOM-AS Pedchenko Maksym,UA,Украина,31.148.23.0,31.148.23.255,256
31.148.28.0/23,4,47673,BERSHNET-AS BershNet Ltd.,UA,Украина,31.148.28.0,31.148.29.255,512
31.148.50.0/23,4,51500,SERVISNET-AS Servisnet Ltd.,UA,Украина,31.148.50.0,31.148.51.255,512
31.148.134.0/23,4,49491,TERNET-AS PE Sukonnik Mukola Valeriyovuch,UA,Украина,31.148.134.0,31.148.135.255,512
31.148.149.0/24,4,212463,NGroup FOP Polischyk O.V,UA,Украина,31.148.149.0,31.148.149.255,256
31.148.150.0/23,4,49491,TERNET-AS PE Sukonnik Mukola Valeriyovuch,UA,Украина,31.148.150.0,31.148.151.255,512
31.148.168.0/24,4,202353,TODOR-AS PE TRK Todor,UA,Украина,31.148.168.0,31.148.168.255,256
31.148.171.0/24,4,208979,CANADA-TE-UA-AS Canada Network Group LLC,UA,Украина,31.148.171.0,31.148.171.255,256
31.148.206.0/23,4,43301,MAGICOM-AS MAGICOM Ltd,UA,Украина,31.148.206.0,31.148.207.255,512
31.148.218.0/23,4,209863,PROLVL-AS PROLVL Ltd.,UA,Украина,31.148.218.0,31.148.219.255,512
31.148.221.0/24,4,51962,POWERNET-AS PowerNet Ltd.,UA,Украина,31.148.221.0,31.148.221.255,256
31.148.240.0/23,4,219513,SPACENET-COM-UA-AS - Remnov Oleksii,UA,Украина,31.148.240.0,31.148.241.255,512
31.148.245.0/24,4,204408,OL-DP-UA-AS Heneralov Yevhenii,UA,Украина,31.148.245.0,31.148.245.255,256
31.148.252.0/22,4,213187,LIDER-NET-AS Lider-net Ltd.,UA,Украина,31.148.252.0,31.148.255.255,1024
31.170.128.0/19,4,42714,UA-KICHKAS Kichkas Network Ltd.,UA,Украина,31.170.128.0,31.170.159.255,8192
31.172.138.0/23,4,31077,UMK LLC Universalna Merezheva Kompaniya,UA,Украина,31.172.138.0,31.172.139.255,512
31.172.142.0/24,4,31035,ADVAIXUA-AS ADVAIX TELECOM LLC,UA,Украина,31.172.142.0,31.172.142.255,256
31.193.80.0/21,4,47359,"CITYNET-ZP-AS ""Tvoi Net"" Ltd.",UA,Украина,31.193.80.0,31.193.87.255,2048
31.193.88.0/23,4,47359,"CITYNET-ZP-AS ""Tvoi Net"" Ltd.",UA,Украина,31.193.88.0,31.193.89.255,512
31.193.91.0/24,4,44695,ZP-16X-AS FOP Markovskiy Denis Vadimovich,UA,Украина,31.193.91.0,31.193.91.255,256
31.193.92.0/22,4,47359,"CITYNET-ZP-AS ""Tvoi Net"" Ltd.",UA,Украина,31.193.92.0,31.193.95.255,1024
31.193.184.0/24,4,212560,"KEEPITSAFE-AS LLC ""ID STRATEGY""",UA,Украина,31.193.184.0,31.193.184.255,256
31.202.0.0/21,4,34700,"CITYNET-AS MAXNET TELECOM, LTD",UA,Украина,31.202.0.0,31.202.7.255,2048
31.202.8.0/22,4,34700,"CITYNET-AS MAXNET TELECOM, LTD",UA,Украина,31.202.8.0,31.202.11.255,1024
31.202.12.0/23,4,34700,"CITYNET-AS MAXNET TELECOM, LTD",UA,Украина,31.202.12.0,31.202.13.255,512
31.202.14.0/24,4,34700,"CITYNET-AS MAXNET TELECOM, LTD",UA,Украина,31.202.14.0,31.202.14.255,256
31.202.15.0/24,4,204385,"MAXNET-PL-AS MAXNET TELECOM, LTD",UA,Украина,31.202.15.0,31.202.15.255,256
31.202.16.0/20,4,34700,"CITYNET-AS MAXNET TELECOM, LTD",UA,Украина,31.202.16.0,31.202.31.255,4096
31.202.32.0/19,4,34700,"CITYNET-AS MAXNET TELECOM, LTD",UA,Украина,31.202.32.0,31.202.63.255,8192
31.202.64.0/18,4,34700,"CITYNET-AS MAXNET TELECOM, LTD",UA,Украина,31.202.64.0,31.202.127.255,16384
31.202.128.0/22,4,34700,"CITYNET-AS MAXNET TELECOM, LTD",UA,Украина,31.202.128.0,31.202.131.255,1024
31.202.132.0/24,4,34700,"CITYNET-AS MAXNET TELECOM, LTD",UA,Украина,31.202.132.0,31.202.132.255,256
31.202.133.0/24,4,216012,"UA-TE-CLOUD MAXNET TELECOM, LTD",UA,Украина,31.202.133.0,31.202.133.255,256
31.202.134.0/23,4,34700,"CITYNET-AS MAXNET TELECOM, LTD",UA,Украина,31.202.134.0,31.202.135.255,512
31.202.136.0/21,4,34700,"CITYNET-AS MAXNET TELECOM, LTD",UA,Украина,31.202.136.0,31.202.143.255,2048
31.202.144.0/20,4,34700,"CITYNET-AS MAXNET TELECOM, LTD",UA,Украина,31.202.144.0,31.202.159.255,4096
31.202.160.0/19,4,34700,"CITYNET-AS MAXNET TELECOM, LTD",UA,Украина,31.202.160.0,31.202.191.255,8192
31.202.192.0/18,4,34700,"CITYNET-AS MAXNET TELECOM, LTD",UA,Украина,31.202.192.0,31.202.255.255,16384
31.216.57.0/24,4,48031,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,31.216.57.0,31.216.57.255,256
31.216.63.0/24,4,48031,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,31.216.63.0,31.216.63.255,256
31.217.252.0/24,4,202502,"Eurolir-AS LLC ""ATOM3""",UA,Украина,31.217.252.0,31.217.252.255,256
31.222.235.0/24,4,202302,NETH-AS NETH LLC,UA,Украина,31.222.235.0,31.222.235.255,256
31.222.236.0/24,4,202502,"Eurolir-AS LLC ""ATOM3""",UA,Украина,31.222.236.0,31.222.236.255,256
37.17.240.0/22,4,35362,"BEST LIMITED LIABILITY COMPANY ""BEST SOLUTIONS""",UA,Украина,37.17.240.0,37.17.243.255,1024
37.17.244.0/22,4,43361,LUMINA-AS LUMINA LLC,UA,Украина,37.17.244.0,37.17.247.255,1024
37.25.96.0/19,4,31272,"WILDPARK-AS ISP WildPark, Ukraine, Nikolaev",UA,Украина,37.25.96.0,37.25.127.255,8192
37.44.232.0/22,4,209912,AXAINSURANCE IC ARX INSURANCE PJSC,UA,Украина,37.44.232.0,37.44.235.255,1024
37.46.223.0/24,4,211190,QUICKNET QUICKNET LLC,UA,Украина,37.46.223.0,37.46.223.255,256
37.46.224.0/19,4,13188,TRIOLAN CONTENT DELIVERY NETWORK LTD,UA,Украина,37.46.224.0,37.46.255.255,8192
37.52.0.0/17,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.52.0.0,37.52.127.255,32768
37.52.128.0/22,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.52.128.0,37.52.131.255,1024
37.52.132.0/23,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.52.132.0,37.52.133.255,512
37.52.134.0/24,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.52.134.0,37.52.134.255,256
37.52.135.0/24,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.52.135.0,37.52.135.255,256
37.52.136.0/21,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.52.136.0,37.52.143.255,2048
37.52.144.0/20,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.52.144.0,37.52.159.255,4096
37.52.160.0/21,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.52.160.0,37.52.167.255,2048
37.52.168.0/23,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.52.168.0,37.52.169.255,512
37.52.170.0/24,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.52.170.0,37.52.170.255,256
37.52.171.0/24,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.52.171.0,37.52.171.255,256
37.52.172.0/22,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.52.172.0,37.52.175.255,1024
37.52.176.0/20,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.52.176.0,37.52.191.255,4096
37.52.192.0/21,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.52.192.0,37.52.199.255,2048
37.52.200.0/24,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.52.200.0,37.52.200.255,256
37.52.201.0/24,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.52.201.0,37.52.201.255,256
37.52.202.0/23,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.52.202.0,37.52.203.255,512
37.52.204.0/22,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.52.204.0,37.52.207.255,1024
37.52.208.0/20,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.52.208.0,37.52.223.255,4096
37.52.224.0/19,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.52.224.0,37.52.255.255,8192
37.53.0.0/19,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.53.0.0,37.53.31.255,8192
37.53.32.0/20,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.53.32.0,37.53.47.255,4096
37.53.48.0/20,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.53.48.0,37.53.63.255,4096
37.53.64.0/22,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.53.64.0,37.53.67.255,1024
37.53.68.0/23,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.53.68.0,37.53.69.255,512
37.53.70.0/24,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.53.70.0,37.53.70.255,256
37.53.71.0/24,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.53.71.0,37.53.71.255,256
37.53.72.0/21,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.53.72.0,37.53.79.255,2048
37.53.80.0/20,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.53.80.0,37.53.95.255,4096
37.53.96.0/22,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.53.96.0,37.53.99.255,1024
37.53.100.0/22,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.53.100.0,37.53.103.255,1024
37.53.104.0/21,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.53.104.0,37.53.111.255,2048
37.53.112.0/20,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.53.112.0,37.53.127.255,4096
37.53.128.0/21,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.53.128.0,37.53.135.255,2048
37.53.136.0/23,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.53.136.0,37.53.137.255,512
37.53.138.0/24,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.53.138.0,37.53.138.255,256
37.53.139.0/24,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.53.139.0,37.53.139.255,256
37.53.140.0/22,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.53.140.0,37.53.143.255,1024
37.53.144.0/20,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.53.144.0,37.53.159.255,4096
37.53.160.0/20,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.53.160.0,37.53.175.255,4096
37.53.176.0/22,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.53.176.0,37.53.179.255,1024
37.53.180.0/22,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.53.180.0,37.53.183.255,1024
37.53.184.0/21,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.53.184.0,37.53.191.255,2048
37.53.192.0/21,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.53.192.0,37.53.199.255,2048
37.53.200.0/24,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.53.200.0,37.53.200.255,256
37.53.201.0/24,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.53.201.0,37.53.201.255,256
37.53.202.0/23,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.53.202.0,37.53.203.255,512
37.53.204.0/22,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.53.204.0,37.53.207.255,1024
37.53.208.0/21,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.53.208.0,37.53.215.255,2048
37.53.216.0/21,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.53.216.0,37.53.223.255,2048
37.53.224.0/19,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.53.224.0,37.53.255.255,8192
37.54.0.0/18,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.54.0.0,37.54.63.255,16384
37.54.64.0/18,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.54.64.0,37.54.127.255,16384
37.54.128.0/18,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.54.128.0,37.54.191.255,16384
37.54.192.0/21,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.54.192.0,37.54.199.255,2048
37.54.200.0/22,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.54.200.0,37.54.203.255,1024
37.54.204.0/22,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.54.204.0,37.54.207.255,1024
37.54.208.0/20,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.54.208.0,37.54.223.255,4096
37.54.224.0/22,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.54.224.0,37.54.227.255,1024
37.54.228.0/22,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.54.228.0,37.54.231.255,1024
37.54.232.0/21,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.54.232.0,37.54.239.255,2048
37.54.240.0/20,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.54.240.0,37.54.255.255,4096
37.55.0.0/17,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.55.0.0,37.55.127.255,32768
37.55.128.0/21,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.55.128.0,37.55.135.255,2048
37.55.136.0/21,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.55.136.0,37.55.143.255,2048
37.55.144.0/20,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.55.144.0,37.55.159.255,4096
37.55.160.0/19,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.55.160.0,37.55.191.255,8192
37.55.192.0/18,4,6849,"UKRTELNET JSC ""Ukrtelecom""",UA,Украина,37.55.192.0,37.55.255.255,16384
37.57.0.0/16,4,13188,TRIOLAN CONTENT DELIVERY NETWORK LTD,UA,Украина,37.57.0.0,37.57.255.255,65536
37.72.40.0/21,4,24945,ASN-VNTP Telecommunication Company Vinteleport Ltd.,UA,Украина,37.72.40.0,37.72.47.255,2048
37.72.128.0/24,4,202656,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,37.72.128.0,37.72.128.255,256
37.72.129.0/24,4,56485,THEHOST-AS TheHost LLC,UA,Украина,37.72.129.0,37.72.129.255,256
37.73.0.0/16,4,34058,"LIFECELL-AS Limited Liability Company ""lifecell""",UA,Украина,37.73.0.0,37.73.255.255,65536
37.115.0.0/16,4,15895,"KSNET-AS ""Kyivstar"" PJSC",UA,Украина,37.115.0.0,37.115.255.255,65536
37.139.64.0/21,4,200000,Ukraine-AS Hosting Ukraine LTD,UA,Украина,37.139.64.0,37.139.71.255,2048
37.139.160.0/19,4,25133,"MCLAUT-AS LLC ""McLaut-Invest""",UA,Украина,37.139.160.0,37.139.191.255,8192
37.140.240.0/24,4,49223,EVEREST-AS EVEREST TV AND RADIO COMPANY LLC,UA,Украина,37.140.240.0,37.140.240.255,256
37.140.251.0/24,4,202502,"Eurolir-AS LLC ""ATOM3""",UA,Украина,37.140.251.0,37.140.251.255,256
37.143.132.0/22,4,196777,SKYNET-UA-AS SKORUK ANDRIY OLEKSANDROVYCH,UA,Украина,37.143.132.0,37.143.135.255,1024
37.203.0.0/19,4,6876,TENET-AS TENET Scientific Production Enterprise LLC,UA,Украина,37.203.0.0,37.203.31.255,8192
37.221.81.0/24,4,48031,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,37.221.81.0,37.221.81.255,256
37.221.128.0/19,4,62384,RadioService-AS Radio Service Ltd.,UA,Украина,37.221.128.0,37.221.159.255,8192
37.229.0.0/16,4,15895,"KSNET-AS ""Kyivstar"" PJSC",UA,Украина,37.229.0.0,37.229.255.255,65536
38.137.248.0/22,4,50115,WESTELE-UA-AS Lekol LLC,UA,Украина,38.137.248.0,38.137.251.255,1024
43.252.24.0/22,4,56485,THEHOST-AS TheHost LLC,UA,Украина,43.252.24.0,43.252.27.255,1024
44.30.72.0/24,4,207301,JACKMX Roman Sartov,UA,Украина,44.30.72.0,44.30.72.255,256
44.31.204.0/22,4,57883,NITAET NITAET LLC,UA,Украина,44.31.204.0,44.31.207.255,1024
45.8.89.0/24,4,49747,QHOST-AS QHost LLC,UA,Украина,45.8.89.0,45.8.89.255,256
45.9.29.0/24,4,62206,PITLINE-AS Pitline Ltd,UA,Украина,45.9.29.0,45.9.29.255,256
45.9.31.0/24,4,2601,RADIOLINK-AS Pitline Ltd,UA,Украина,45.9.31.0,45.9.31.255,256
45.9.236.0/22,4,47987,DELTAHOST-KYIV Zemlyaniy Dmitro Leonidovich,UA,Украина,45.9.236.0,45.9.239.255,1024
45.10.32.0/22,4,208978,LIR_ZSO_ASN Zinchenko Sergey Olegovich,UA,Украина,45.10.32.0,45.10.35.255,1024
45.10.88.0/24,4,59514,DARNYTSIA-NET Darnytsia Networks Darnytsia.Net,UA,Украина,45.10.88.0,45.10.88.255,256
45.10.90.0/24,4,44996,YARNET-AS Yarnet LLC,UA,Украина,45.10.90.0,45.10.90.255,256
45.10.91.0/24,4,203303,CIDNETUA-AS PE Lavrynenko Sergii Oleksandrovych,UA,Украина,45.10.91.0,45.10.91.255,256
45.11.57.0/24,4,6698,virtualsystems Virtual Systems LLC,UA,Украина,45.11.57.0,45.11.57.255,256
45.11.58.0/24,4,30860,YURTEH-AS Virtual Systems LLC,UA,Украина,45.11.58.0,45.11.58.255,256
45.11.196.0/24,4,48031,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,45.11.196.0,45.11.196.255,256
45.11.198.0/24,4,56485,THEHOST-AS TheHost LLC,UA,Украина,45.11.198.0,45.11.198.255,256
45.12.0.0/22,4,6698,virtualsystems Virtual Systems LLC,UA,Украина,45.12.0.0,45.12.3.255,1024
45.12.24.0/23,4,49824,"ACTPA-AS PC ""Astra-net""",UA,Украина,45.12.24.0,45.12.25.255,512
45.12.26.0/24,4,49824,"ACTPA-AS PC ""Astra-net""",UA,Украина,45.12.26.0,45.12.26.255,256
45.12.27.0/24,4,207475,RLAN FOP Onuschak Oleg Volodimirovich,UA,Украина,45.12.27.0,45.12.27.255,256
45.13.186.0/24,4,209946,ALINDA-AS ALINDA LLC,UA,Украина,45.13.186.0,45.13.186.255,256
45.14.24.0/22,4,49223,EVEREST-AS EVEREST TV AND RADIO COMPANY LLC,UA,Украина,45.14.24.0,45.14.27.255,1024
45.14.28.0/22,4,48437,"MEREZHA-UA-AS PP ""Merezha""",UA,Украина,45.14.28.0,45.14.31.255,1024
45.14.108.0/22,4,6768,"EUROTEL-AS ""EUROTELE-PLUS"" LLC",UA,Украина,45.14.108.0,45.14.111.255,1024
45.15.42.0/24,4,49223,EVEREST-AS EVEREST TV AND RADIO COMPANY LLC,UA,Украина,45.15.42.0,45.15.42.255,256
45.15.234.0/24,4,206158,UNIVERSALNA PRJSC IC UNIVERSALNA,UA,Украина,45.15.234.0,45.15.234.255,256
45.15.239.0/24,4,202656,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,45.15.239.0,45.15.239.255,256
45.38.62.0/24,4,202656,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,45.38.62.0,45.38.62.255,256
45.67.20.0/22,4,49223,EVEREST-AS EVEREST TV AND RADIO COMPANY LLC,UA,Украина,45.67.20.0,45.67.23.255,1024
45.81.112.0/24,4,43109,CUSTOMER-AS Pitline Ltd,UA,Украина,45.81.112.0,45.81.112.255,256
45.82.8.0/22,4,35352,"UKRTELEBUD LLC ""Ukrtele-Service""",UA,Украина,45.82.8.0,45.82.11.255,1024
45.82.83.0/24,4,202656,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,45.82.83.0,45.82.83.255,256
45.83.0.0/22,4,212372,COOLNET-AS COOLNET LLC,UA,Украина,45.83.0.0,45.83.3.255,1024
45.83.192.0/22,4,56851,VPS-UA-AS PE Skurykhin Mukola Volodumurovuch,UA,Украина,45.83.192.0,45.83.195.255,1024
45.85.36.0/22,4,208791,KOSTIK-AS Kostik Yuri,UA,Украина,45.85.36.0,45.85.39.255,1024
45.86.2.0/24,4,48031,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,45.86.2.0,45.86.2.255,256
45.86.171.0/24,4,202656,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,45.86.171.0,45.86.171.255,256
45.87.88.0/24,4,207475,RLAN FOP Onuschak Oleg Volodimirovich,UA,Украина,45.87.88.0,45.87.88.255,256
45.87.89.0/24,4,213979,SPACE-NET TzOV Space Net,UA,Украина,45.87.89.0,45.87.89.255,256
45.87.90.0/23,4,49824,"ACTPA-AS PC ""Astra-net""",UA,Украина,45.87.90.0,45.87.91.255,512
45.87.126.0/24,4,202656,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,45.87.126.0,45.87.126.255,256
45.89.88.0/22,4,51500,SERVISNET-AS Servisnet Ltd.,UA,Украина,45.89.88.0,45.89.91.255,1024
45.89.231.0/24,4,48031,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,45.89.231.0,45.89.231.255,256
45.89.245.0/24,4,31469,Xosting-AS Virtual Systems LLC,UA,Украина,45.89.245.0,45.89.245.255,256
45.90.176.0/22,4,49223,EVEREST-AS EVEREST TV AND RADIO COMPANY LLC,UA,Украина,45.90.176.0,45.90.179.255,1024
45.91.128.0/22,4,205722,BINOTEL-AB-AS Binotel LLC,UA,Украина,45.91.128.0,45.91.131.255,1024
45.91.161.0/24,4,202656,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,45.91.161.0,45.91.161.255,256
45.91.216.0/22,4,25082,AS-VINER-TELECOM Viner Telecom LLC,UA,Украина,45.91.216.0,45.91.219.255,1024
45.94.92.0/24,4,50581,UTG Ukrainian Telecommunication Group LLC,UA,Украина,45.94.92.0,45.94.92.255,256
45.94.93.0/24,4,203531,NT-ONE-NET NEW TECHNOLOGIES-1 LLC,UA,Украина,45.94.93.0,45.94.93.255,256
45.94.95.0/24,4,50581,UTG Ukrainian Telecommunication Group LLC,UA,Украина,45.94.95.0,45.94.95.255,256
45.94.156.0/22,4,56851,VPS-UA-AS PE Skurykhin Mukola Volodumurovuch,UA,Украина,45.94.156.0,45.94.159.255,1024
45.95.29.0/24,4,202656,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,45.95.29.0,45.95.29.255,256
45.95.164.0/22,4,25133,"MCLAUT-AS LLC ""McLaut-Invest""",UA,Украина,45.95.164.0,45.95.167.255,1024
45.95.188.0/24,4,212983,METANNET-AS METANNET LLC,UA,Украина,45.95.188.0,45.95.188.255,256
45.95.189.0/24,4,213494,STS-NET-UA-AS STSNET LLC,UA,Украина,45.95.189.0,45.95.189.255,256
45.95.190.0/24,4,6768,"EUROTEL-AS ""EUROTELE-PLUS"" LLC",UA,Украина,45.95.190.0,45.95.190.255,256
45.95.191.0/24,4,48693,NTSERVICE-AS Rices Privately owned enterprise,UA,Украина,45.95.191.0,45.95.191.255,256
45.128.97.0/24,4,202656,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,45.128.97.0,45.128.97.255,256
45.128.125.0/24,4,202656,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,45.128.125.0,45.128.125.255,256
45.128.126.0/23,4,202656,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,45.128.126.0,45.128.127.255,512
45.128.128.0/24,4,202656,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,45.128.128.0,45.128.128.255,256
45.128.188.0/22,4,43633,UA-GIGABIT Gigabit-Online LLC,UA,Украина,45.128.188.0,45.128.191.255,1024
45.129.1.0/24,4,202656,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,45.129.1.0,45.129.1.255,256
45.129.97.0/24,4,201094,gmhost Mulgin Alexander Sergeevich,UA,Украина,45.129.97.0,45.129.97.255,256
45.129.98.0/23,4,201094,gmhost Mulgin Alexander Sergeevich,UA,Украина,45.129.98.0,45.129.99.255,512
